n_splines,fold,test_month,train_end,n_train,n_test,lambda_avg,total_edof,train_ic,test_ic,pred_std_test,y_std_test
20,68,2020-09-30,2020-07-31,24861,410,0.0039810717055349725,407.71455343964857,0.10640892394901608,0.07045737262227786,0.023878214673783933,0.07642100147112521
20,69,2020-10-30,2020-08-31,25270,409,0.0039810717055349725,407.45437172078334,0.10646128580254306,0.0019956298897581457,0.020116440343172372,0.12388175749329457
20,70,2020-11-30,2020-09-30,25680,411,0.0039810717055349725,407.56898238203576,0.10882156028746051,0.06155293536885979,0.018406341663371406,0.06273179805578864
20,71,2020-12-31,2020-10-30,26089,414,0.0039810717055349725,408.05608849223506,0.10722442936759151,0.015281345112837299,0.025225321121405048,0.07649208186401076
20,72,2021-01-29,2020-11-30,26500,416,0.0039810717055349725,408.2358983675181,0.10785725481916027,0.029682436336082998,0.02073902170137582,0.10824467573324044
20,73,2021-02-26,2020-12-31,26914,414,0.0039810717055349725,408.5561822701329,0.1056801245511577,-0.08094949451646313,0.03389503527558078,0.07300773212261553
20,74,2021-03-31,2021-01-29,27330,414,0.0039810717055349725,408.7179257526467,0.10847446562337466,-0.061189808215211784,0.02908327451516064,0.057531975625183314
20,75,2021-04-30,2021-02-26,27744,416,0.015848931924611134,397.26827861205277,0.10705882867982033,-0.02871448007230411,0.03302394580671556,0.05947685873950152
20,76,2021-05-28,2021-03-31,28158,416,0.0039810717055349725,408.62014108645974,0.10509281780134988,0.13145286665794426,0.04880618340104003,0.06996375159730672
20,77,2021-06-30,2021-04-30,28574,416,0.015848931924611134,397.45570347905436,0.10312920973273891,-0.06390728289159744,0.017729828597066337,0.06686825274628774
20,78,2021-07-30,2021-05-28,28990,417,0.015848931924611134,397.818963396379,0.10515529941731691,-0.009401241782105786,0.020810960359321628,0.06116701436138577
20,79,2021-08-31,2021-06-30,29406,417,0.015848931924611134,398.07554979877966,0.10502500652233734,-0.029711022032548516,0.028523736701662004,0.06458218054899671
20,80,2021-09-30,2021-07-30,29823,417,0.015848931924611134,398.268483438922,0.10332825643229808,0.09940570754596088,0.018305651888693014,0.07844024822952006
20,81,2021-10-29,2021-08-31,30240,418,0.015848931924611134,398.4955929016969,0.1006519827542435,0.1384017814122474,0.019748061155139208,0.0771210916027348
20,82,2021-11-30,2021-09-30,30657,418,0.015848931924611134,398.6883414118879,0.10074638911695699,-0.021038228807632193,0.023616980408743823,0.06962999075328666
20,83,2021-12-31,2021-10-29,31075,418,0.015848931924611134,398.8281791065277,0.10179020970561724,-0.1519197789418983,0.018555035868188286,0.09612003851809021
20,84,2022-01-31,2021-11-30,31493,418,0.015848931924611134,398.9463793780628,0.09924440588665295,-0.039777890327806154,0.01646169515865429,0.07834996039283011
20,85,2022-02-28,2021-12-31,31911,418,0.015848931924611134,399.06691355827854,0.09771480874390516,0.0387690477569499,0.03004543789982892,0.08122945951841429
20,86,2022-03-31,2022-01-31,32329,418,0.015848931924611134,399.1698342573195,0.09734830658940723,-0.053733109947540984,0.01472987516380322,0.08500547287230889
20,87,2022-04-29,2022-02-28,32747,419,0.015848931924611134,399.2298223681455,0.09640384196157596,-0.12216719565257762,0.014865571490713396,0.085271453715553
20,88,2022-05-31,2022-03-31,33165,420,0.015848931924611134,399.30576135574825,0.0952237164119775,-0.05933790014614911,0.023199143364260537,0.07483324485239659
20,89,2022-06-30,2022-04-29,33584,422,0.015848931924611134,399.37079465812866,0.09325352577775767,0.009634921434580964,0.02053169181477551,0.08337454085060092
20,90,2022-07-29,2022-05-31,34004,422,0.015848931924611134,399.47397151185896,0.09051437466323256,0.00962390400159613,0.015616087862909613,0.06864697910228464
20,91,2022-08-31,2022-06-30,34426,422,0.015848931924611134,399.5946066806326,0.0898215247729199,-0.035737407732768976,0.02116429253682627,0.05978079942580781
20,92,2022-09-30,2022-07-29,34848,422,0.015848931924611134,399.67174693069273,0.08982895822741463,0.0034093758354432064,0.01663493676419985,0.09380846472447765
20,93,2022-10-31,2022-08-31,35270,422,0.015848931924611134,399.8153269593531,0.08526414140315279,-0.1569638951720245,0.01766193580811323,0.08275254770941005
20,94,2022-11-30,2022-09-30,35692,423,0.015848931924611134,399.91717453192723,0.08265668535639831,-0.05961621699610745,0.015731353765605596,0.05813449482356658
20,95,2022-12-30,2022-10-31,36114,423,0.015848931924611134,400.0201542522018,0.07977801937859876,0.1145453423362123,0.0248910744197114,0.09986209390033975
20,96,2023-01-31,2022-11-30,36537,424,0.015848931924611134,399.85157305702523,0.0787259352831325,0.0007347236670755999,0.01748342701034263,0.06210324139312751
20,97,2023-02-28,2022-12-30,36960,424,0.015848931924611134,399.9182513475248,0.07809947890118381,-0.04897444099918883,0.023928648356273424,0.08120800437603543
20,98,2023-03-31,2023-01-31,37384,424,0.015848931924611134,399.9838690829664,0.07730190617675127,-0.0684288806089743,0.016351238434730263,0.06258952833387697
20,99,2023-04-28,2023-02-28,37808,424,0.015848931924611134,400.1255425327944,0.0761666879202577,0.10710356722745698,0.014629302268510773,0.11497923888213588
20,100,2023-05-31,2023-03-31,38232,425,0.015848931924611134,400.24511828052096,0.07598721704393376,0.05804069282665642,0.015823334232935568,0.06864308542757408
20,101,2023-06-30,2023-04-28,38656,425,0.015848931924611134,400.28090758806945,0.07733960031314632,0.019516037565630088,0.027981399595728176,0.07113039424095086
20,102,2023-07-31,2023-05-31,39081,425,0.015848931924611134,398.67742237608843,0.07668529765794277,0.014067003506903349,0.01683398730247287,0.07159964759325334
20,103,2023-08-31,2023-06-30,39506,426,0.015848931924611134,398.93522329800817,0.07726680727498487,0.012013299007922558,0.017173542625090507,0.05121413772741013
20,104,2023-09-29,2023-07-31,39931,427,0.015848931924611134,399.8315856347216,0.07692775549283429,-0.17080348516825222,0.017019996289511174,0.07044456693609889
20,105,2023-10-31,2023-08-31,40357,428,0.015848931924611134,399.89761903611947,0.07783456318603835,0.06340390524257877,0.018303803070983116,0.08732481079770593
20,106,2023-11-30,2023-09-29,40784,428,0.015848931924611134,399.9804329176361,0.0750829655538791,0.12631802893538155,0.01519601128032915,0.06879378072252723
20,107,2023-12-29,2023-10-31,41212,428,0.015848931924611134,400.02615069757746,0.07666226485653563,-0.11279148698444326,0.01574207628740736,0.06635549659073173
20,108,2024-01-31,2023-11-30,41640,428,251.1886431509577,150.66187846324698,0.06689799296438902,0.16686153339890047,0.013250358563524479,0.09798187173928806
20,109,2024-02-29,2023-12-29,42068,428,251.1886431509577,150.94207015973592,0.06530843679803722,0.0821145615968899,0.009058750098750333,0.06462303177031439
20,110,2024-03-28,2024-01-31,42496,429,0.0039810717055349725,410.2879592300643,0.07958709835187197,-0.07203133767859787,0.013370617780659566,0.06382955618066989
20,111,2024-04-30,2024-02-29,42924,432,0.0039810717055349725,410.40712111657626,0.08073748527836608,0.02959100837011657,0.016793530553245183,0.07954537187994848
20,112,2024-05-31,2024-03-28,43353,432,0.0039810717055349725,410.4771852917441,0.07850802754209339,0.0507298901085599,0.018994211725383795,0.06383823641007406
20,113,2024-06-28,2024-04-30,43785,432,0.0039810717055349725,410.48366565691674,0.07823215721823118,-0.034989743133289015,0.018175130705516525,0.08649338632616647
20,114,2024-07-31,2024-05-31,44217,432,0.0039810717055349725,410.5427341602234,0.07851109212750046,-0.024083618100566057,0.026422495707092736,0.07083964570602028
20,115,2024-08-30,2024-06-28,44649,432,0.0039810717055349725,410.5782381239713,0.07761388721494925,0.0990584699451969,0.02131306905571948,0.0649354655546734
20,116,2024-09-30,2024-07-31,45081,432,0.0039810717055349725,409.99524058018113,0.07636276577204208,-0.05117939826977558,0.014522773159697671,0.08128147077288625
20,117,2024-10-31,2024-08-30,45513,433,0.0039810717055349725,410.1596153605003,0.07725388360787212,-0.023576130160425198,0.020091212820188248,0.09739116691321777
20,118,2024-11-29,2024-09-30,45945,433,0.0039810717055349725,410.736396325971,0.07694335101805036,0.06585639132086747,0.012455243635479918,0.06334293661501328
