================================================================================
RUNG 3A GAM FINE-TUNE — n_splines fine-grained sweep [4, 6, 7, 8, 9]
Coarse sweep: n=5 Sharpe=0.79 >> n=10 Sharpe=0.55
Goal: find true peak between n=3 and n=10
================================================================================
Loading panel: data/master_panel_v2.parquet
  46,811 rows, 119 months, 442 tickers, 27 features

================================================================================
n_splines = 4
================================================================================
  [gam_ns7] fold  32/58 | 2022-09 | n_train=34,848 | n_test= 422 | IC=+0.0575 | elapsed=452.1s
  [gam_ns7] fold  33/58 | 2022-10 | n_train=35,270 | n_test= 422 | IC=-0.1090 | elapsed=469.5s
  [gam_ns7] fold  34/58 | 2022-11 | n_train=35,692 | n_test= 423 | IC=-0.1199 | elapsed=486.8s
  [gam_ns7] fold  35/58 | 2022-12 | n_train=36,114 | n_test= 423 | IC=+0.1337 | elapsed=504.6s
  [gam_ns7] fold  36/58 | 2023-01 | n_train=36,537 | n_test= 424 | IC=+0.1130 | elapsed=522.4s
  [gam_ns7] fold  37/58 | 2023-02 | n_train=36,960 | n_test= 424 | IC=-0.0699 | elapsed=540.7s
  [gam_ns7] fold  38/58 | 2023-03 | n_train=37,384 | n_test= 424 | IC=-0.0909 | elapsed=558.8s
  [gam_ns7] fold  39/58 | 2023-04 | n_train=37,808 | n_test= 424 | IC=+0.2042 | elapsed=577.1s
  [gam_ns7] fold  40/58 | 2023-05 | n_train=38,232 | n_test= 425 | IC=+0.1075 | elapsed=595.9s
  [gam_ns7] fold  41/58 | 2023-06 | n_train=38,656 | n_test= 425 | IC=+0.0904 | elapsed=614.8s
  [gam_ns7] fold  42/58 | 2023-07 | n_train=39,081 | n_test= 425 | IC=+0.0284 | elapsed=634.2s
  [gam_ns7] fold  43/58 | 2023-08 | n_train=39,506 | n_test= 426 | IC=-0.0062 | elapsed=652.8s
  [gam_ns7] fold  44/58 | 2023-09 | n_train=39,931 | n_test= 427 | IC=-0.2804 | elapsed=1443.3s
  [gam_ns7] fold  45/58 | 2023-10 | n_train=40,357 | n_test= 428 | IC=+0.0892 | elapsed=1461.1s
  [gam_ns7] fold  46/58 | 2023-11 | n_train=40,784 | n_test= 428 | IC=+0.2384 | elapsed=1479.1s
  [gam_ns7] fold  47/58 | 2023-12 | n_train=41,212 | n_test= 428 | IC=-0.1592 | elapsed=1497.3s
  [gam_ns7] fold  48/58 | 2024-01 | n_train=41,640 | n_test= 428 | IC=+0.1561 | elapsed=1515.3s
  [gam_ns7] fold  49/58 | 2024-02 | n_train=42,068 | n_test= 428 | IC=+0.1069 | elapsed=1533.3s
  [gam_ns7] fold  50/58 | 2024-03 | n_train=42,496 | n_test= 429 | IC=-0.1069 | elapsed=1551.8s
  [gam_ns7] fold  51/58 | 2024-04 | n_train=42,924 | n_test= 432 | IC=+0.0499 | elapsed=1617.3s
  [gam_ns7] fold  52/58 | 2024-05 | n_train=43,353 | n_test= 432 | IC=-0.0137 | elapsed=1636.3s
  [gam_ns7] fold  53/58 | 2024-06 | n_train=43,785 | n_test= 432 | IC=-0.0017 | elapsed=1655.2s
  [gam_ns7] fold  54/58 | 2024-07 | n_train=44,217 | n_test= 432 | IC=-0.0863 | elapsed=1674.4s
  [gam_ns7] fold  55/58 | 2024-08 | n_train=44,649 | n_test= 432 | IC=+0.0535 | elapsed=3329.1s
  [gam_ns7] fold  56/58 | 2024-09 | n_train=45,081 | n_test= 432 | IC=-0.1094 | elapsed=3348.9s
  [gam_ns7] fold  57/58 | 2024-10 | n_train=45,513 | n_test= 433 | IC=-0.0143 | elapsed=3368.7s
  [gam_ns7] fold  58/58 | 2024-11 | n_train=45,945 | n_test= 433 | IC=+0.0181 | elapsed=3388.7s

  DONE n_splines=7: IC=+0.0095, IC_IR=0.0874, Sharpe=0.561, Hit=55.2%, elapsed=3388.8s

================================================================================
n_splines = 8
================================================================================
  [gam_ns8] fold   1/58 | 2020-02 | n_train=22,025 | n_test= 401 | IC=+0.0041 | elapsed=10.6s
  [gam_ns8] fold   2/58 | 2020-03 | n_train=22,426 | n_test= 401 | IC=+0.1634 | elapsed=21.2s
  [gam_ns8] fold   3/58 | 2020-04 | n_train=22,827 | n_test= 408 | IC=+0.1033 | elapsed=32.2s
  [gam_ns8] fold   4/58 | 2020-05 | n_train=23,228 | n_test= 408 | IC=+0.2049 | elapsed=43.3s
  [gam_ns8] fold   5/58 | 2020-06 | n_train=23,636 | n_test= 408 | IC=-0.0050 | elapsed=195.5s
  [gam_ns8] fold   6/58 | 2020-07 | n_train=24,044 | n_test= 409 | IC=+0.0784 | elapsed=207.2s
